     ,channel ,clocks_per_click ,control ,denominator ,name                                     ,notated_32nd_notes_per_beat ,note ,numerator ,pitch  ,program ,tempo    ,time   ,type           ,value ,velocity ,note_midi_value ,note_velocity ,note_time ,note_seconds           ,tpb ,channel_chunk ,instrument
2610 ,4.0     ,                 ,        ,            ,                                         ,                            ,43.0 ,          ,       ,        ,         ,120    ,note_on        ,      ,95.0     ,43.0            ,95.0          ,96960     ,101.0                  ,480 ,4.0_25.0      ,Electric Bass (pick)
2611 ,4.0     ,                 ,        ,            ,                                         ,                            ,43.0 ,          ,       ,        ,         ,120    ,note_off       ,      ,80.0     ,43.0            ,80.0          ,97080     ,101.125                ,480 ,4.0_25.0      ,Electric Bass (pick)
2612 ,4.0     ,                 ,        ,            ,                                         ,                            ,40.0 ,          ,       ,        ,         ,240    ,note_on        ,      ,95.0     ,40.0            ,95.0          ,97320     ,101.375                ,480 ,4.0_25.0      ,Electric Bass (pick)
2613 ,4.0     ,                 ,        ,            ,                                         ,                            ,40.0 ,          ,       ,        ,         ,120    ,note_off       ,      ,80.0     ,40.0            ,80.0          ,97440     ,101.5                  ,480 ,4.0_25.0      ,Electric Bass (pick)
2614 ,4.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,240    ,note_on        ,      ,95.0     ,38.0            ,95.0          ,97680     ,101.75                 ,480 ,4.0_25.0      ,Electric Bass (pick)
2615 ,4.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,240    ,note_off       ,      ,80.0     ,38.0            ,80.0          ,97920     ,102.0                  ,480 ,4.0_25.0      ,Electric Bass (pick)
2616 ,4.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,97920     ,102.0                  ,480 ,4.0_25.0      ,Electric Bass (pick)
2617 ,4.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,960    ,note_off       ,      ,80.0     ,36.0            ,80.0          ,98880     ,103.0                  ,480 ,4.0_25.0      ,Electric Bass (pick)
2618 ,4.0     ,                 ,        ,            ,                                         ,                            ,35.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,35.0            ,95.0          ,98880     ,103.0                  ,480 ,4.0_25.0      ,Electric Bass (pick)
2619 ,4.0     ,                 ,        ,            ,                                         ,                            ,35.0 ,          ,       ,        ,         ,960    ,note_off       ,      ,80.0     ,35.0            ,80.0          ,99840     ,104.0                  ,480 ,4.0_26.0      ,Electric Bass (pick)
2620 ,4.0     ,                 ,        ,            ,                                         ,                            ,40.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,40.0            ,95.0          ,99840     ,104.0                  ,480 ,4.0_26.0      ,Electric Bass (pick)
2621 ,4.0     ,                 ,        ,            ,                                         ,                            ,40.0 ,          ,       ,        ,         ,720    ,note_off       ,      ,80.0     ,40.0            ,80.0          ,100560    ,104.75                 ,480 ,4.0_26.0      ,Electric Bass (pick)
2622 ,4.0     ,                 ,        ,            ,                                         ,                            ,40.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,40.0            ,95.0          ,100560    ,104.75                 ,480 ,4.0_26.0      ,Electric Bass (pick)
2623 ,4.0     ,                 ,        ,            ,                                         ,                            ,40.0 ,          ,       ,        ,         ,120    ,note_off       ,      ,80.0     ,40.0            ,80.0          ,100680    ,104.875                ,480 ,4.0_26.0      ,Electric Bass (pick)
2624 ,4.0     ,                 ,        ,            ,                                         ,                            ,43.0 ,          ,       ,        ,         ,120    ,note_on        ,      ,95.0     ,43.0            ,95.0          ,100800    ,105.0                  ,480 ,4.0_26.0      ,Electric Bass (pick)
2625 ,4.0     ,                 ,        ,            ,                                         ,                            ,43.0 ,          ,       ,        ,         ,120    ,note_off       ,      ,80.0     ,43.0            ,80.0          ,100920    ,105.125                ,480 ,4.0_26.0      ,Electric Bass (pick)
2626 ,4.0     ,                 ,        ,            ,                                         ,                            ,40.0 ,          ,       ,        ,         ,240    ,note_on        ,      ,95.0     ,40.0            ,95.0          ,101160    ,105.375                ,480 ,4.0_26.0      ,Electric Bass (pick)
2627 ,4.0     ,                 ,        ,            ,                                         ,                            ,40.0 ,          ,       ,        ,         ,120    ,note_off       ,      ,80.0     ,40.0            ,80.0          ,101280    ,105.5                  ,480 ,4.0_26.0      ,Electric Bass (pick)
2628 ,4.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,240    ,note_on        ,      ,95.0     ,38.0            ,95.0          ,101520    ,105.75                 ,480 ,4.0_26.0      ,Electric Bass (pick)
2629 ,4.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,240    ,note_off       ,      ,80.0     ,38.0            ,80.0          ,101760    ,106.0                  ,480 ,4.0_26.0      ,Electric Bass (pick)
2630 ,4.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,101760    ,106.0                  ,480 ,4.0_26.0      ,Electric Bass (pick)
2631 ,4.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,960    ,note_off       ,      ,80.0     ,36.0            ,80.0          ,102720    ,107.0                  ,480 ,4.0_26.0      ,Electric Bass (pick)
2632 ,4.0     ,                 ,        ,            ,                                         ,                            ,35.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,35.0            ,95.0          ,102720    ,107.0                  ,480 ,4.0_26.0      ,Electric Bass (pick)
